date,token,stoploss,max_order,net_P&L,time_taken,start_time,Actual_ltp_1,SP_1,SP_time_1,CE_sell_1,PE_sell_1,CE_buy_1,PE_buy_1,start_time_CE_1,start_time_PE_1,end_time_CE_1,end_time_PE_1,Actual_ltp_2,SP_2,SP_time_2,CE_sell_2,PE_sell_2,CE_buy_2,PE_buy_2,start_time_CE_2,start_time_PE_2,end_time_CE_2,end_time_PE_2,Actual_ltp_3,SP_3,SP_time_3,CE_sell_3,PE_sell_3,CE_buy_3,PE_buy_3,start_time_CE_3,start_time_PE_3,end_time_CE_3,end_time_PE_3,Actual_ltp_4,SP_4,SP_time_4,CE_sell_4,PE_sell_4,CE_buy_4,PE_buy_4,start_time_CE_4,start_time_PE_4,end_time_CE_4,end_time_PE_4,Actual_ltp_5,SP_5,SP_time_5,CE_sell_5,PE_sell_5,CE_buy_5,PE_buy_5,start_time_CE_5,start_time_PE_5,end_time_CE_5,end_time_PE_5,Actual_ltp_6,SP_6,SP_time_6,CE_sell_6,PE_sell_6,CE_buy_6,PE_buy_6,start_time_CE_6,start_time_PE_6,end_time_CE_6,end_time_PE_6,Actual_ltp_7,SP_7,SP_time_7,CE_sell_7,PE_sell_7,CE_buy_7,PE_buy_7,start_time_CE_7,start_time_PE_7,end_time_CE_7,end_time_PE_7,Actual_ltp_8,SP_8,SP_time_8,CE_sell_8,PE_sell_8,CE_buy_8,PE_buy_8,start_time_CE_8,start_time_PE_8,end_time_CE_8,end_time_PE_8,Actual_ltp_9,SP_9,SP_time_9,CE_sell_9,PE_sell_9,CE_buy_9,PE_buy_9,start_time_CE_9,start_time_PE_9,end_time_CE_9,end_time_PE_9,Actual_ltp_10,SP_10,SP_time_10,CE_sell_10,PE_sell_10,CE_buy_10,PE_buy_10,start_time_CE_10,start_time_PE_10,end_time_CE_10,end_time_PE_10
2022-01-06,BNF,0.5,1,0,60.25545048713684,09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.5,2,0,62.043278217315674,09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.5,3,0,63.22728967666626,09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.5,4,0,64.05497694015503,09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.5,5,0,64.88758516311646,09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.5,1,0,41.04366135597229,09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.5,2,0,46.46460199356079,09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,57.40000000000002,0.5216958522796631,09:15:00,39269.7,39300,09:15:00,197.4,128.3,75.8,192.5,09:15:00,09:15:00,12:33:00,09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,35.2,0.6602399349212646,09:20:00,39345.4,39300,09:20:00,179.0,136.1,75.8,204.1,09:20:00,09:20:00,12:33:00,10:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,41.650000000000034,1.009592056274414,09:15:00,39269.7,39300,09:15:00,197.4,128.3,75.8,192.5,09:15:00,09:15:00,12:33:00,09:50:00,39218.5,39200,12:34:00,127.45,101.2,191.2,53.2,12:34:00,12:34:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,126.80000000000001,0.808527946472168,09:25:00,39297.45,39300,09:25:00,151.95,143.15,75.8,92.5,09:25:00,09:25:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,118.25,1.0486059188842773,09:30:00,39275.45,39300,09:30:00,121.8,164.75,75.8,92.5,09:30:00,09:30:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,41.650000000000034,1.1944077014923096,09:15:00,39269.7,39300,09:15:00,197.4,128.3,75.8,192.5,09:15:00,09:15:00,12:33:00,09:50:00,39218.5,39200,12:34:00,127.45,101.2,191.2,53.2,12:34:00,12:34:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,106.25000000000001,1.3823843002319336,09:35:00,39213.9,39200,09:35:00,169.4,123.25,133.2,53.2,09:35:00,09:35:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,126.80000000000001,1.4446206092834473,09:25:00,39297.45,39300,09:25:00,151.95,143.15,75.8,92.5,09:25:00,09:25:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,19.450000000000017,1.6318893432617188,09:20:00,39345.4,39300,09:20:00,179.0,136.1,75.8,204.1,09:20:00,09:20:00,12:33:00,10:29:00,39218.5,39200,12:34:00,127.45,101.2,191.2,53.2,12:34:00,12:34:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,4,41.650000000000034,1.6633069515228271,09:15:00,39269.7,39300,09:15:00,197.4,128.3,75.8,192.5,09:15:00,09:15:00,12:33:00,09:50:00,39218.5,39200,12:34:00,127.45,101.2,191.2,53.2,12:34:00,12:34:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,96.49999999999999,1.32906174659729,09:40:00,39244.15,39200,09:40:00,169.45,113.45,133.2,53.2,09:40:00,09:40:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,118.25,1.3209385871887207,09:30:00,39275.45,39300,09:30:00,121.8,164.75,75.8,92.5,09:30:00,09:30:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,126.80000000000001,1.3863961696624756,09:25:00,39297.45,39300,09:25:00,151.95,143.15,75.8,92.5,09:25:00,09:25:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,5,41.650000000000034,1.5870275497436523,09:15:00,39269.7,39300,09:15:00,197.4,128.3,75.8,192.5,09:15:00,09:15:00,12:33:00,09:50:00,39218.5,39200,12:34:00,127.45,101.2,191.2,53.2,12:34:00,12:34:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,4,19.450000000000017,1.6310489177703857,09:20:00,39345.4,39300,09:20:00,179.0,136.1,75.8,204.1,09:20:00,09:20:00,12:33:00,10:29:00,39218.5,39200,12:34:00,127.45,101.2,191.2,53.2,12:34:00,12:34:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,2.0500000000000114,1.2315077781677246,09:45:00,39246.15,39200,09:45:00,151.65,124.6,133.2,141.0,09:45:00,09:45:00,12:37:00,11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,106.25000000000001,1.3698713779449463,09:35:00,39213.9,39200,09:35:00,169.4,123.25,133.2,53.2,09:35:00,09:35:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,118.25,1.2953708171844482,09:30:00,39275.45,39300,09:30:00,121.8,164.75,75.8,92.5,09:30:00,09:30:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,4,126.80000000000001,1.2179138660430908,09:25:00,39297.45,39300,09:25:00,151.95,143.15,75.8,92.5,09:25:00,09:25:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,-5.399999999999977,1.0163133144378662,09:50:00,39193.55,39200,09:50:00,129.9,138.9,133.2,141.0,09:50:00,09:50:00,12:37:00,11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,5,19.450000000000017,1.3655343055725098,09:20:00,39345.4,39300,09:20:00,179.0,136.1,75.8,204.1,09:20:00,09:20:00,12:33:00,10:29:00,39218.5,39200,12:34:00,127.45,101.2,191.2,53.2,12:34:00,12:34:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,96.49999999999999,1.1055705547332764,09:40:00,39244.15,39200,09:40:00,169.45,113.45,133.2,53.2,09:40:00,09:40:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,106.25000000000001,1.2280819416046143,09:35:00,39213.9,39200,09:35:00,169.4,123.25,133.2,53.2,09:35:00,09:35:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,-3.8000000000000114,0.9331619739532471,09:55:00,39247.0,39200,09:55:00,165.6,104.8,133.2,141.0,09:55:00,09:55:00,12:37:00,11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,4,118.25,1.1618638038635254,09:30:00,39275.45,39300,09:30:00,121.8,164.75,75.8,92.5,09:30:00,09:30:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,5,126.80000000000001,1.2158234119415283,09:25:00,39297.45,39300,09:25:00,151.95,143.15,75.8,92.5,09:25:00,09:25:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,-28.650000000000006,1.1787898540496826,09:45:00,39246.15,39200,09:45:00,151.65,124.6,133.2,141.0,09:45:00,09:45:00,12:37:00,11:56:00,39290.7,39300,12:38:00,107.6,115.6,161.4,92.5,12:38:00,12:38:00,12:51:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,96.49999999999999,1.1311554908752441,09:40:00,39244.15,39200,09:40:00,169.45,113.45,133.2,53.2,09:40:00,09:40:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,98.30000000000001,1.0061218738555908,10:00:00,39261.3,39300,10:00:00,117.95,148.65,75.8,92.5,10:00:00,10:00:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,4,106.25000000000001,1.0982978343963623,09:35:00,39213.9,39200,09:35:00,169.4,123.25,133.2,53.2,09:35:00,09:35:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,5,118.25,1.1102967262268066,09:30:00,39275.45,39300,09:30:00,121.8,164.75,75.8,92.5,09:30:00,09:30:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,-36.099999999999994,1.1809723377227783,09:50:00,39193.55,39200,09:50:00,129.9,138.9,133.2,141.0,09:50:00,09:50:00,12:37:00,11:56:00,39290.7,39300,12:38:00,107.6,115.6,161.4,92.5,12:38:00,12:38:00,12:51:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,95.05000000000001,1.0515213012695312,10:05:00,39259.1,39300,10:05:00,109.55,153.8,75.8,92.5,10:05:00,10:05:00,12:33:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,-28.650000000000006,1.3167965412139893,09:45:00,39246.15,39200,09:45:00,151.65,124.6,133.2,141.0,09:45:00,09:45:00,12:37:00,11:56:00,39290.7,39300,12:38:00,107.6,115.6,161.4,92.5,12:38:00,12:38:00,12:51:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,4,96.49999999999999,1.166585922241211,09:40:00,39244.15,39200,09:40:00,169.45,113.45,133.2,53.2,09:40:00,09:40:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,5,106.25000000000001,1.2475459575653076,09:35:00,39213.9,39200,09:35:00,169.4,123.25,133.2,53.2,09:35:00,09:35:00,12:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,1,-28.900000000000006,0.9284920692443848,10:10:00,39189.5,39200,10:10:00,136.6,125.1,146.0,144.6,10:10:00,10:10:00,12:38:00,12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,2,-34.50000000000003,1.265873908996582,09:55:00,39247.0,39200,09:55:00,165.6,104.8,133.2,141.0,09:55:00,09:55:00,12:37:00,11:56:00,39290.7,39300,12:38:00,107.6,115.6,161.4,92.5,12:38:00,12:38:00,12:51:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.5,3,-36.099999999999994,1.2653028964996338,09:50:00,39193.55,39200,09:50:00,129.9,138.9,133.2,141.0,09:50:00,09:50:00,12:37:00,11:56:00,39290.7,39300,12:38:00,107.6,115.6,161.4,92.5,12:38:00,12:38:00,12:51:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
